Message ke-49;96;244129536575666483368889647914657745516;1640227679.644648
Message ke-50;68;217401513543518156281477681164531542395;1640227679.645749
Message ke-51;92;319980592236936259131394776174109614937;1640227679.6469
Message ke-52;81;235364707188229329312899125678265427425;1640227679.647976
Message ke-53;75;43387969713283009385007480229637149359;1640227679.64906
Message ke-54;92;68178033621978765306409245409827682457;1640227679.650142
Message ke-55;73;333503649593372990692180460198032127201;1640227679.65128
Message ke-56;79;160294905471945765489314113709728456216;1640227679.652346
Message ke-57;63;176331136396877044085843910877027193534;1640227679.653396
Message ke-58;82;146390721716798890721925671977804410561;1640227679.654556
Message ke-59;70;112762238048542598949512232523472453759;1640227679.655622
Message ke-60;96;198819256682262209236128502843442991426;1640227679.656705
Message ke-61;69;192423875356348469981828863412188092056;1640227679.657753
Message ke-62;100;242306331856154357190659392860785922241;1640227679.658867
Message ke-63;92;282723083045852853840928637051014255274;1640227679.659928
Message ke-64;100;16709507647314214262382036039581373134;1640227679.660987
Message ke-65;68;70323961639690641541427292520993088215;1640227679.662039
Message ke-66;82;321305871792066134281981326118264426147;1640227679.663514
Message ke-67;95;278465815839626437161301175523479235983;1640227679.664594
Message ke-68;88;202846680446938574439999877869181250433;1640227679.665655
Message ke-69;67;260509491280035137575219944343337644092;1640227679.666708
Message ke-70;63;41221667283333330074052775693154137645;1640227679.667844
Message ke-71;73;247150695211761479594947908205866274596;1640227679.668895
Message ke-72;78;23900316081560420476662913378888156413;1640227679.66994
Message ke-73;73;232526752259149812396715168934809167659;1640227679.671084
Message ke-74;93;155480282835529997049943935325277145439;1640227679.672155
Message ke-75;79;217739812474033428420416491663043405176;1640227679.673219
Message ke-76;78;195256623409790230149966976661558776568;1640227679.674269
Message ke-77;76;305682605483381910771278990726641594449;1640227679.675528
Message ke-78;71;204411484380849958194693520025755217074;1640227679.676627
Message ke-79;73;195180598011465955929081160285585302206;1640227679.677682
Message ke-80;75;10439391818714848942079084404478465902;1640227679.678806
Message ke-81;79;208165407704481754559276970968561846395;1640227679.679866
Message ke-82;90;204050870155205323391696140518377027612;1640227679.68095
Message ke-83;77;133430741582574191557830799347446740648;1640227679.682023
Message ke-84;70;115722657691626626929403406391971799486;1640227679.683187
Message ke-85;64;35042168206931310008958153070807954932;1640227679.684257
Message ke-86;85;140942394056775408469769815825595254665;1640227679.685311
Message ke-87;82;232038464019718429236085429408636397880;1640227679.686362
Message ke-88;64;213079773049423783315597237545950420401;1640227679.687535
Message ke-89;85;109510412818763425009364958370639955181;1640227679.688628
Message ke-90;76;181186800816468704799779900567477768057;1640227679.689769
Message ke-91;73;215777665453969982311594107543699497152;1640227679.69089
Message ke-92;81;265677942334656381244253647673293911498;1640227679.691952
Message ke-93;95;31299133074797072842284860846407009198;1640227679.693
Message ke-94;98;256465880081047380584038946598296785888;1640227679.694068
Message ke-95;90;98346906220020412095736208154005969608;1640227679.695213
Message ke-96;92;233622504414008201563362661354011210266;1640227679.696271
Message ke-97;88;176134402643342780018970585908496526395;1640227679.697327
Message ke-98;93;31693560795495001405782130808334714291;1640227679.698361
Message ke-99;82;83841831907239681743104488174451235173;1640227679.699773
Message ke-100;71;219261684068346506997757481385396829630;1640227679.700837
Message ke-101;71;174388214035801023645031109344129060537;1640227679.701904
Message ke-102;72;149276801129347538884193099111339199353;1640227679.703012
Message ke-103;98;63825804045178278661011097407005804347;1640227679.704063
Message ke-104;77;4827018332718798846907888830616551225;1640227679.705144
Message ke-105;69;112625779249634526853514083008104601021;1640227679.706189
Message ke-106;87;42683010827621431365423330111784842878;1640227679.707287
Message ke-107;97;134067147579407808067817240463789220031;1640227679.70833
Message ke-108;93;235769767410181902061681536230551337380;1640227679.709435
Message ke-109;84;139704322132886770692354410520040743095;1640227679.710493
Message ke-110;78;307996151821001318647058352865863228950;1640227679.711648
Message ke-111;68;66888969252565729795629713968848726924;1640227679.712683
Message ke-112;78;330659606150664383075328435694959529594;1640227679.71372
Message ke-113;89;154303048707615269578224473678103141475;1640227679.714813
Message ke-114;68;181768542364232094575532384666046974972;1640227679.715855
Message ke-115;94;253600113158254239654571856730590694178;1640227679.717004
Message ke-116;89;735083324196323437802346454595493114;1640227679.718071
Message ke-117;94;3481173088167098975387097335831283301;1640227679.7192
Message ke-118;96;332632936574876697633477373829923055038;1640227679.720303
Message ke-119;77;26446917804644394826303589308820754571;1640227679.721398
Message ke-120;78;74609211362405970416178857635359078653;1640227679.722537
Message ke-121;98;164570355254239899879864115455505388617;1640227679.723601
Message ke-122;100;94576263834232692568830117557165519521;1640227679.724645
Message ke-123;90;213644093101512483964771337800688957212;1640227679.725692
Message ke-124;79;27651083779023442482901211226783730066;1640227679.7268
Message ke-125;96;4701638175077800168609151578946707564;1640227679.727849
Message ke-126;94;273650137737681533236760920381201710940;1640227679.728884
Message ke-127;98;111903340146973629061971244363141750789;1640227679.729939
Message ke-128;63;240538815482387554378991867738904213852;1640227679.731031
Message ke-129;73;90275502124205454717008630930637257456;1640227679.732082
Message ke-130;66;164663347297977255084497257668801924451;1640227679.733115
Message ke-131;96;139733031446411133237259184172252260391;1640227679.734149
Message ke-132;85;192023125275599420295397597461023086575;1640227679.73556
Message ke-133;92;291664805645653349124188330281615330134;1640227679.736606
Message ke-134;97;268215319259370484285309393161592078984;1640227679.737754
Message ke-135;62;265946349082404921338333006054055752089;1640227679.738925
Message ke-136;75;124741567667398808238316427989893200707;1640227679.739975
Message ke-137;89;292544332618785910136393051558567373618;1640227679.741013
Message ke-138;92;68232947613758772759710900372458056132;1640227679.74205
Message ke-139;100;4656810169764953858993293184987829554;1640227679.743161
Message ke-140;62;246759750507811842266856111600298776561;1640227679.744289
Message ke-141;92;91166604666170756853083296333310451995;1640227679.745346
Message ke-142;97;140354947429162023283735115087597661685;1640227679.746442
Message ke-143;64;220448154180862941418690255013795918292;1640227679.747481
Message ke-144;90;83067252189186392408852454487328756238;1640227679.748528
Message ke-145;76;32106090725246996794720106175673971956;1640227679.749594
Message ke-146;78;301061874406346648137259369485791240189;1640227679.750704
Message ke-147;66;152590530335417410647067457689506536677;1640227679.751748
Message ke-148;76;170194990645259026770825690285154135024;1640227679.752832
Message ke-149;95;294556875448955261503288765895564918649;1640227679.753903
Message ke-150;99;318574550233978165128081029437216529732;1640227679.755078
Message ke-151;78;310221992709974233406983071168893811774;1640227679.756168
Message ke-152;92;84856072907711603138095162987596235359;1640227679.757235
Message ke-153;77;269613749688653149286119993810874916137;1640227679.758385
Message ke-154;78;185581850327046141170519448548382555022;1640227679.759431
Message ke-155;88;331051176220441624804793025851487003196;1640227679.76048
Message ke-156;82;256735866375866164281392309570122562649;1640227679.76153
Message ke-157;65;248152484163270458288382912369180984075;1640227679.762631
Message ke-158;67;266980224851800286058189874120198063575;1640227679.763694
Message ke-159;98;117733767697234853025032782585954565665;1640227679.76473
Message ke-160;82;113091771255763600685584853284432439445;1640227679.765778
Message ke-161;87;265869907481059605264470301805231456139;1640227679.766876
Message ke-162;97;267096936806476574930183355333928223755;1640227679.767918
Message ke-163;89;89885754608949990852488613443979359088;1640227679.769042
Message ke-164;61;324856128487298392624710472209527181340;1640227679.770107
Message ke-165;75;272901435012123956539496624521653739094;1640227679.771708
Message ke-166;71;99825858752430212582689925826095275733;1640227679.772778
Message ke-167;97;231011677166900875848286503109280868921;1640227679.773841
Message ke-168;63;60226689920898647626071027474930210533;1640227679.774972
Message ke-169;92;25967932138262308943683106590460176468;1640227679.776019
Message ke-170;80;115204430711529632360275358214943718130;1640227679.777084
Message ke-171;94;137002957341931442657901624595607578032;1640227679.778124
Message ke-172;82;94456761957144005906030397821964794844;1640227679.779275
Message ke-173;75;21506864428876040041998244713404981727;1640227679.780334
Message ke-174;96;298865868889285528911461341296669464439;1640227679.781385
Message ke-175;62;108860025187009363372309787846019038425;1640227679.782504
Message ke-176;80;13150716746256949789992784735075537245;1640227679.783584
Message ke-177;76;49541180518288463334022154302264070104;1640227679.784704
Message ke-178;91;34292203021154002687193422014861285402;1640227679.785784
Message ke-179;73;244648526720755438336326783576457513508;1640227679.786915
Message ke-180;98;337400773853396813115070348750404078161;1640227679.787987
Message ke-181;91;153313589671275769238639015559747369800;1640227679.789082
Message ke-182;70;206702596099297246139417164844611878169;1640227679.790173
Message ke-183;83;75211321921962798863684025306432807126;1640227679.791362
Message ke-184;98;245233955723194963081191959015367748496;1640227679.792448
Message ke-185;60;2021428098870468787402510700097365716;1640227679.793534
Message ke-186;94;10050509552251617252983563018622362196;1640227679.794698
Message ke-187;92;12308553684596015130815261734294132164;1640227679.79578
Message ke-188;67;167414716499361906449741040923977099074;1640227679.796836
Message ke-189;61;159972007458419799989113803950639815316;1640227679.797916
Message ke-190;94;168965426862841767029310011441127574588;1640227679.79915
Message ke-191;100;8700320408451127411099359914885819425;1640227679.800244
Message ke-192;95;39834259261764783866605036728414457406;1640227679.801325
Message ke-193;61;92178209525793241852866342388849629257;1640227679.802384
Message ke-194;92;128301366207536823586978350829760757024;1640227679.803535
Message ke-195;99;295589658143092919437403413573901776549;1640227679.804654
Message ke-196;97;80826330632374578599371364788796036694;1640227679.805735
Message ke-197;90;339443120931523906204301477433776010501;1640227679.807174
Message ke-198;98;314084916965010431134618130687212613538;1640227679.808284
Message ke-199;76;29573754754676675609991462800089074066;1640227679.809363
Message ke-200;88;244371373407136406814478551054197305032;1640227679.810422
Message ke-201;100;280063304720872778057876318650441755210;1640227679.811579
Message ke-202;63;99409841641274913034637871801726162683;1640227679.812641
Message ke-203;86;27811830643336532978257421338739733886;1640227679.813709
Message ke-204;63;325160165564553750354094837835397745629;1640227679.814863
Message ke-205;74;191562406775892772286152147276313131968;1640227679.815962
Message ke-206;77;215690941640961334646882107489622865544;1640227679.817016
Message ke-207;95;172401702001650957601732624196268088584;1640227679.818067
Message ke-208;97;221115756980673155351858292519149112281;1640227679.819194
Message ke-209;93;3583971986677569523266804864476743740;1640227679.820246
Message ke-210;63;9154025823292474452637268252923774167;1640227679.821356
Message ke-211;63;31223053135248218282887241305061285382;1640227679.822422
Message ke-212;92;169097210015409364852401117933796020504;1640227679.823577
Message ke-213;75;47391891778873161335906633178625264368;1640227679.824656
Message ke-214;91;90547010253760450181618220052895542518;1640227679.825733
Message ke-215;95;313684683492045063543200581289517836269;1640227679.826961
Message ke-216;69;94389031052029286746725691401355452671;1640227679.828053
Message ke-217;87;8143918951742792856139998257115913574;1640227679.829089
Message ke-218;74;176889206095729694282286036433253946;1640227679.830159
Message ke-219;67;189231695531005382497578816451402557953;1640227679.831317
Message ke-220;61;147546272550097266440114633966952622014;1640227679.832371
Message ke-221;84;274615126425935777567378440962562278410;1640227679.833427
Message ke-222;80;247501114202365986707941350781235755144;1640227679.834499
Message ke-223;72;205360077689439320106726615239844984562;1640227679.835588
Message ke-224;68;291600944955582336817509328475724669268;1640227679.83664
Message ke-225;92;136244632453823875204734736236615991483;1640227679.837751
Message ke-226;63;189450740554449403095175550291630553450;1640227679.8389
Message ke-227;99;325396215018274770363386664929755895003;1640227679.839965
Message ke-228;68;262977507210177145674651099876623618362;1640227679.841039
Message ke-229;79;18293556425168126455888053955585432672;1640227679.842081
Message ke-230;91;165599913368560091030791746854679494350;1640227679.843526
Message ke-231;88;231790997955351078205314157076664751681;1640227679.844577
Message ke-232;71;198685745365028568338736362962598113487;1640227679.845672
Message ke-233;84;47719589120890373190223635069908901141;1640227679.846784
Message ke-234;99;299436605578032088757916494517909369521;1640227679.847825
Message ke-235;86;275984507549476100327387414434453124716;1640227679.84886
Message ke-236;64;334770576850282133557497516058332372382;1640227679.849903
Message ke-237;96;233464070443925112005471136052771033503;1640227679.851
Message ke-238;63;254835675936948204603510329057895928401;1640227679.852036
Message ke-239;61;97562922718529313411032634331744283651;1640227679.853133
Message ke-240;76;173282503021140130632908507066680911530;1640227679.854196
Message ke-241;69;91912030411700836468095204844155290291;1640227679.855339
Message ke-242;96;115423747324233833349606754316286835548;1640227679.856385
Message ke-243;99;273151944322869015629858580280040035170;1640227679.857434
Message ke-244;84;18447699961146120888043370217766312166;1640227679.858531
Message ke-245;60;334776718626096322132929785672254599493;1640227679.859587
Message ke-246;100;183361555048666815865213654330937296715;1640227679.860653
Message ke-247;86;313983199156489350820419913316519590736;1640227679.861758
Message ke-248;76;76499948010441648741878854248202807671;1640227679.862925
Message ke-249;83;199539281015207969269496213846268019057;1640227679.863989
Message ke-250;100;308901395515891696786550397709959688683;1640227679.865022
Message ke-251;66;220510727651642193292019319889120481206;1640227679.866057
Message ke-252;79;122585606235264912958222433861148435195;1640227679.867161
Message ke-253;98;112271128126264910506432404009402007238;1640227679.868225
Message ke-254;82;30665657371026579298114205792974341415;1640227679.869271
Message ke-255;73;226414202544746132084140037067902812837;1640227679.870405
Message ke-256;90;282060807153187655345252541264098429135;1640227679.87145
Message ke-257;82;30739965661502765375977508348918722835;1640227679.87249
Message ke-258;81;232889498080843330476732973757276774597;1640227679.873542
Message ke-259;61;67256247530228996369639318723118393494;1640227679.874635
Message ke-260;60;205748958324015214143859199592554936151;1640227679.875681
Message ke-261;92;183256801804434927290538104589434688620;1640227679.876754
Message ke-262;61;287041182285054078229355459832085370132;1640227679.877816
Message ke-263;78;94087949463796262413612730074948523792;1640227679.879211
Message ke-264;94;129372126407819828409040082410641986850;1640227679.88032
Message ke-265;76;42031715073218615454286132954006760629;1640227679.881376
Message ke-266;94;269097188711909014086239378839146539666;1640227679.882501
Message ke-267;66;227328239596647106705486685028122102135;1640227679.883559
Message ke-268;87;211593639442456160816111463236488484536;1640227679.884597
Message ke-269;100;307474436169661304167507989389710516426;1640227679.885635
Message ke-270;63;77483021674803514699311511824377670830;1640227679.886749
Message ke-271;75;87227975746585108570884345661443957226;1640227679.887802
Message ke-272;84;187804335043638331149089667180323772571;1640227679.88886
Message ke-273;97;306123633462067711461039963866183261303;1640227679.889921
Message ke-274;69;105460781948431555429601410980257090210;1640227679.891023
Message ke-275;98;177064761463515654894923778446896013226;1640227679.892096
Message ke-276;63;330523408356014324707680445390077709692;1640227679.89316
Message ke-277;62;185646857685858342828746995123143033202;1640227679.894195
Message ke-278;77;7704050073018104210281040854702224629;1640227679.895335
Message ke-279;73;301107996375471789464616849149445026550;1640227679.896383
Message ke-280;69;325247239820892371045097494704371628141;1640227679.897474
Message ke-281;60;289735155010506881320113853184429365573;1640227679.898518
Message ke-282;82;190947945575176964601939969582383347105;1640227679.899664
Message ke-283;74;222026946557082810142516285105407470043;1640227679.900754
Message ke-284;84;57934280309301702328548269213737861432;1640227679.901811
Message ke-285;87;176793099414388828974083974513713823340;1640227679.90295
Message ke-286;98;229605237067151739555200079302503599807;1640227679.904006
Message ke-287;97;226481406946882587623076583908060290395;1640227679.905069
Message ke-288;61;3508323709189180242822418097264596280;1640227679.90612
Message ke-289;72;29007311185202900600787619073944505491;1640227679.90734
Message ke-290;85;300439547010562866824485394836222051235;1640227679.908427
Message ke-291;60;141163572371750587047153329663494836324;1640227679.9095
Message ke-292;64;141694784511008593971746189235851135542;1640227679.910557
Message ke-293;90;35927545137665882228471764912479237863;1640227679.911714
Message ke-294;86;214071868525947412458446714818719591827;1640227679.912767
Message ke-295;71;37354099679523767228816572736762541178;1640227679.913818
Message ke-296;81;291970414827399638616006360210455833989;1640227679.915226
Message ke-297;69;109576278555645082922343706746188932062;1640227679.916667
Message ke-298;75;216612656791819806471929773926743178600;1640227679.917766
Message ke-299;88;330507028104446083413975589528377732690;1640227679.918898
Message ke-300;89;245574193074296434232093590793361898349;1640227679.919966
Message ke-301;70;255275802050299241722429873593727543968;1640227679.921983
Message ke-302;91;102015723272813898423794202356669521156;1640227679.923242
Message ke-303;89;285861764456952776849898890158451153321;1640227679.924464
Message ke-304;95;256605391251991366336144813733427643451;1640227679.92566
Message ke-305;62;169634143062113116699669144243630820197;1640227679.926916
Message ke-306;62;319517649469407228791327976440498441861;1640227679.928104
Message ke-307;95;272102491198223274640177245726212781933;1640227679.929286
Message ke-308;72;250653539135688240319270993620276425138;1640227679.930463
Message ke-309;85;235472602978703080563517870511412710999;1640227679.931803
Message ke-310;87;71200025364281446624210398075765279511;1640227679.933003
Message ke-311;62;252038858817318802758704583702403389108;1640227679.934188
Message ke-312;62;81317004414330538192248685480020093805;1640227679.935567
Message ke-313;70;50823999101630538595212475764234662554;1640227679.936741
Message ke-314;78;97408147756847674259365371370392848860;1640227679.938026
Message ke-315;66;86711707999119573463665260791665888896;1640227679.93925
Message ke-316;90;307917921782958857994540725315174668521;1640227679.940482
Message ke-317;78;275841484195929513193028545981298327918;1640227679.941658
Message ke-318;90;274510695216255686086963988825852466189;1640227679.942873
Message ke-319;76;154533862428078119360670617490337491550;1640227679.944041
Message ke-320;72;330672461736780366052177118209110369294;1640227679.945293
Message ke-321;79;229932861423256244075739913248357946396;1640227679.946451
Message ke-322;74;2497010409309065968217660144282196676;1640227679.947652
Message ke-323;96;319336724234282679020530841546668267859;1640227679.948845
Message ke-324;79;105483456272432598545085488826640293189;1640227679.950018
Message ke-325;94;265131035180640249700147655627674787782;1640227679.951342
Message ke-326;100;3283957000273144767932783255662172898;1640227679.952618
Message ke-327;97;136699553693962064232102239458587640207;1640227679.953965
Message ke-328;93;130583148331894411335911409708514700718;1640227679.955214
Message ke-329;84;89918385067985234342905508699154116915;1640227679.956377
Message ke-330;84;48826911659418098662610773217630577113;1640227679.957554
Message ke-331;65;149902269569087542172230047650715369732;1640227679.95877
Message ke-332;99;73039538442647447021584084500685579183;1640227679.959936
Message ke-333;99;131830983656951653476656845235667402876;1640227679.961087
Message ke-334;95;301593981016213421804126303590874294497;1640227679.962266
Message ke-335;75;126650219573739278089954173611998401264;1640227679.96347
Message ke-336;65;133974939320562390008688900488161484287;1640227679.964631
Message ke-337;93;34677600786125132261411768943082941366;1640227679.965847
Message ke-338;84;222550124618093736653338862872219748289;1640227679.967093
Message ke-339;71;102320932032650342093759132061177733956;1640227679.968341
Message ke-340;86;291098205106911492946252062412659900367;1640227679.969575
Message ke-341;60;159390883144923357735456384444994239970;1640227679.970879
Message ke-342;75;15996949763181852652347024261129768998;1640227679.972126
Message ke-343;78;214619975372572908487474237742733217356;1640227679.973341
Message ke-344;73;237533383394780942356559807848339255042;1640227679.974525
Message ke-345;73;223108215577392413102895171439448796108;1640227679.975884
Message ke-346;92;304168823787841347508712899929429686619;1640227679.97706
Message ke-347;68;144608235945552084685203736183758573054;1640227679.97824
Message ke-348;88;42383544663081650741389693570213981054;1640227679.979504
Message ke-349;88;103743842037538195842539976293540320702;1640227679.980666
Message ke-350;98;115430964939706245010607888032326043436;1640227679.981817
Message ke-351;64;214632716235666077509641301152363211423;1640227679.98318
Message ke-352;95;253132736038158278380864261404837375725;1640227679.984386
Message ke-353;68;108877232181496800437524229455869219185;1640227679.985589
Message ke-354;91;279654420784150127353365295026787282709;1640227679.987228
Message ke-355;87;83689490545358803374583038999399540576;1640227679.988436
Message ke-356;95;212628428933257698495985157628456591316;1640227679.989609
Message ke-357;95;307205515480796313431613200777223405721;1640227679.990891
Message ke-358;68;287733931334437155351629856948131881880;1640227679.99207
Message ke-359;98;272475550966154459987726934703613207044;1640227679.993226
Message ke-360;91;6629568332222922297292709571618589015;1640227679.994554
Message ke-361;77;223788340312580548423610254491380492283;1640227679.995735
Message ke-362;65;251006854108093496484100144718372983798;1640227679.996895
Message ke-363;74;39585850021347770288952737216721952501;1640227679.998081
Message ke-364;99;143626146815851623025286450920724771447;1640227679.999393
Message ke-365;64;196781880886689940868711083997169295537;1640227680.000576
Message ke-366;62;66790465887071899052826540744715890211;1640227680.001781
Message ke-367;71;276355160446873574833595357443887553501;1640227680.003007
Message ke-368;91;63446087381822726853041547624622145312;1640227680.004179
Message ke-369;97;72379214940898985984099819639378150522;1640227680.005404
Message ke-370;78;269092287963211125193051171407464241668;1640227680.006705
Message ke-371;64;50660171223959195045332819338607721882;1640227680.007929
Message ke-372;62;233030155313817263841418123530027719739;1640227680.009125
Message ke-373;86;135081996833550900607515859967644330809;1640227680.010289
Message ke-374;73;199027907957137217216405924110448984631;1640227680.011537
Message ke-375;99;206003682157767469341746275501330236695;1640227680.012735
Message ke-376;87;134258106391479262599143333108339572830;1640227680.013915
Message ke-377;61;203109731814778802921632052967629765197;1640227680.015189
Message ke-378;96;95577689522317620364420587351237162238;1640227680.016446
Message ke-379;63;48314912410131497940714694680949399690;1640227680.017637
Message ke-380;83;283849267987741314565970483072729210010;1640227680.01886
Message ke-381;69;272623768511544177842522541466356654944;1640227680.020054
Message ke-382;97;149431913164350668449007685731357334165;1640227680.021241
Message ke-383;65;195192121328375545714730376589980772385;1640227680.022405
Message ke-384;99;46287938231894560902063435543000739313;1640227680.024021
Message ke-385;60;35514793458917421603534268479206592154;1640227680.025216
Message ke-386;63;49891997150096453126868943727679800269;1640227680.026407
Message ke-387;75;26001805951841228872170225393385727643;1640227680.02767
Message ke-388;88;325750608813933689201810338209030092928;1640227680.028874
Message ke-389;70;143858290039803424659662084234226807088;1640227680.03013
Message ke-390;88;321671295253909631488053012560830449621;1640227680.031455
Message ke-391;60;68035957799041914521427760127020716515;1640227680.032704
Message ke-392;62;28038985667544095328315752527803671311;1640227680.033872
Message ke-393;61;237191298227487358685026367745133722554;1640227680.035117
Message ke-394;99;255911496826107876027074298675092368168;1640227680.036199
Message ke-395;72;188853281732618528550932985267763961702;1640227680.037361
Message ke-396;96;81051087226852291419141213396636603201;1640227680.038429
Message ke-397;71;198283542800927226084296607543194991168;1640227680.039548
Message ke-398;66;122336962124875809166992888535390557608;1640227680.040628
Message ke-399;94;238502263845460029107373121724509762893;1640227680.041782
Message ke-400;74;288961462222227681703929348948658646398;1640227680.043082
Message ke-401;77;236787531146533316250263011067615568534;1640227680.044309
Message ke-402;90;100200999544134220100186753770820045872;1640227680.045484
Message ke-403;61;43887226156604903071083817524096207068;1640227680.046646
Message ke-404;99;338772308192809897230101086468101245689;1640227680.047776
Message ke-405;61;249084211099547395570017826433835915653;1640227680.048878
Message ke-406;94;127895891835182206377674567161420403897;1640227680.049957
Message ke-407;69;242533695476967581332975498227064092627;1640227680.051088
Message ke-408;61;152973244034941605575395871780670644416;1640227680.052155
Message ke-409;76;333422620428309500555153742906082401921;1640227680.053259
Message ke-410;95;38268115834856023775295669039845194156;1640227680.054331
Message ke-411;86;38179121521822500822362604392002380036;1640227680.055468
Message ke-412;76;65954137987062389634698052626685216835;1640227680.056523
Message ke-413;74;44196281169279697462001008655442472983;1640227680.0576
Message ke-414;71;86393496259811918490750381999481868791;1640227680.058795
Message ke-415;74;148240830555543194005257481257033880136;1640227680.059856
Message ke-416;63;206314929555394029860425117945339758753;1640227680.060938
Message ke-417;97;138803172864182093946392768176713497128;1640227680.062038
Message ke-418;88;228953392737683856923062104605214953601;1640227680.063248
Message ke-419;79;195372790170249199734348392502267165795;1640227680.064317
Message ke-420;71;87616035937527039285664116808040865941;1640227680.065376
Message ke-421;100;141724918078709153935256979346843386534;1640227680.066429
Message ke-422;100;112378926706141599938403948125985590841;1640227680.067553
Message ke-423;60;163356626362980553018932113501090582084;1640227680.068608
Message ke-424;81;186324833647310211537522909554227968339;1640227680.069667
Message ke-425;77;220423991320305881109436258918153862832;1640227680.070842
Message ke-426;75;10813354243240847740074114753153776232;1640227680.071952
Message ke-427;68;82891913199109750482119709630793364862;1640227680.073013
Message ke-428;73;78844477622066746735989353277870903077;1640227680.074066
Message ke-429;83;278649205410393623537537855875394612244;1640227680.075159
Message ke-430;72;143410656083253697836034058375139116454;1640227680.076238
Message ke-431;92;113336942678173514571143946074740716517;1640227680.077374
Message ke-432;92;143845714466204416448556368447256932505;1640227680.078463
Message ke-433;85;259021315425537398625181550592234931124;1640227680.07975
Message ke-434;97;194084915901309147257823237992389871938;1640227680.080917
Message ke-435;64;172833872064118494070755197181209933488;1640227680.081983
Message ke-436;74;185667408759350231485632842290832765075;1640227680.083115
Message ke-437;83;205228005589696115381582223241677216970;1640227680.084186
Message ke-438;75;207476529536334077198288481050015957005;1640227680.085249
Message ke-439;89;94460558141005634909203039292623063223;1640227680.08636
Message ke-440;60;48171264558533719897694185214176464003;1640227680.087507
Message ke-441;74;268166850527583710577768460035883693614;1640227680.088556
Message ke-442;95;27798039670340421152410346276845938355;1640227680.089595
Message ke-443;98;147410877007770057895706773418863737539;1640227680.090709
Message ke-444;80;69263249389833309886878027632419070436;1640227680.091786
Message ke-445;99;177117020029075839572337172531202492079;1640227680.092841
Message ke-446;62;208775104381283641070198039140007613319;1640227680.093899
Message ke-447;93;81877390732773634618680427898888033128;1640227680.095318
Message ke-448;60;298016796553400486551773450154010889328;1640227680.096374
Message ke-449;84;87925162661854027855517742279043318851;1640227680.097446
Message ke-450;83;146709106080444313458601314078338523821;1640227680.098582
